
, 0
-72417.32, 0
-72433.90, 0
-72465.31, 0
-72517.19, 0
-72587.35, 0
-72614.44, 0
-72579.23, 0
-72505.56, 0
-72436.15, 0
-72412.22, 0
-72404.47, 0
-72396.55, 0
-72389.15, 0
-72385.25, 0
-72383.78, 0
-72364.00, 0
-72339.91, 0
-72320.64, 0
-72309.43, 0
-72310.86, 0
-72296.95, 0
-72261.64, 0
-72199.40, 0
-72108.52, 0
-72010.71, 0
-71910.52, 0
-71849.07, 0
-71851.01, 0
-71921.12, 0
-72050.11, 0
-72185.47, 0
-72292.98, 0
-72334.90, 0
-72285.37, 0
-72161.47, 0
-71986.35, 0
-71818.28, 0
-71694.27, 0
-71635.99, 0
-71651.28, 0
-71708.56, 0
-71795.43, 0
-71863.53, 0
-71866.78, 0
-71825.66, 0
-71776.26, 0
-71781.01, 0
-71847.52, 0
-71941.54, 0
-72038.78, 0
-72092.57, 0
-72101.65, 0
-72078.64, 0
-72025.97, 0
-71996.01, 0
-72002.03, 0
-72070.16, 0
-72180.62, 0
-72267.98, 0
-72305.73, 0
-72278.88, 0
-72226.04, 0
-72172.37, 0
-72123.79, 0
-72111.25, 0
-72135.39, 0
-72203.82, 0
-72275.03, 0
-72290.85, 0
-72257.13, 0
-72197.67, 0
-72176.02, 0
-72207.72, 0
-72274.26, 0
-72368.60, 0
-72455.19, 0
-72516.08, 0
-72494.46, 0
-72343.90, 0
-72101.54, 0
-71843.06, 0
-71676.81, 0
-71645.36, 0
-71736.01, 0
-71924.97, 0
-72144.60, 0
-72341.66, 0
-72428.10, 0
-72343.74, 0
-72126.81, 0
-71860.68, 0
-71666.94, 0
-71594.28, 0
-71626.41, 0
-71742.37, 0
-71877.66, 0
-71983.71, 0
-71998.09, 0
-71899.75, 0
-71751.69, 0
-71634.03, 0
-71637.57, 0
-71754.82, 0
-71913.18, 0
-72045.02, 0
-72087.47, 0
-72039.64, 0
-71910.66, 0
-71750.62, 0
-71667.22, 0
-71732.52, 0
-71976.04, 0
-72302.12, 0
-72554.28, 0
-72619.60, 0
-72446.92, 0
-72101.62, 0
-71686.68, 0
-71331.26, 0
-71183.95, 0
-71308.54, 0
-71685.50, 0
-72165.92, 0
-72555.59, 0
-72728.99, 0
-72654.40, 0
-72416.40, 0
-72112.57, 0
-71848.96, 0
-71736.03, 0
-71795.58, 0
-71994.87, 0
-72212.12, 0
-72328.81, 0
-72315.48, 0
-72200.42, 0
-72079.49, 0
-72006.48, 0
-72001.37, 0
-72072.09, 0
-72182.87, 0
-72300.86, 0
-72353.27, 0
-72297.29, 0
-72169.05, 0
-72037.91, 0
-71976.74, 0
-72001.70, 0
-72096.40, 0
-72223.01, 0
-72321.51, 0
-72373.47, 0
-72364.43, 0
-72312.90, 0
-72262.14, 0
-72230.44, 0
-72244.27, 0
-72283.68, 0
-72321.67, 0
-72336.81, 0
-72302.05, 0
-72228.73, 0
-72121.93, 0
-71997.80, 0
-71878.43, 0
-71760.78, 0
-71660.66, 0
-71574.12, 0
-71508.49, 0
-71480.57, 0
-71485.99, 0
-71542.74, 0
-71639.64, 0
-71761.51, 0
-71895.94, 0
-72007.55, 0
-72088.92, 0
-72124.31, 0
-72119.60, 0
-72099.28, 0
-72080.51, 0
-72097.27, 0
-72139.42, 0
-72178.81, 0
-72218.55, 0
-72231.36, 0
-72231.16, 0
-72194.81, 0
-72122.04, 0
-72068.67, 0
-72060.97, 0
-72121.77, 0
-72223.12, 0
-72326.59, 0
-72400.85, 0
-72404.32, 0
-72342.71, 0
-72230.90, 0
-72109.81, 0
-72032.05, 0
-72016.47, 0
-72078.44, 0
-72181.98, 0
-72281.57, 0
-72342.99, 0
-72333.47, 0
-72263.91, 0
-72147.99, 0
-72019.92, 0
-71919.24, 0
-71855.86, 0
-71844.13, 0
-71869.51, 0
-71921.50, 0
-71991.61, 0
-72061.49, 0
-72134.68, 0
-72191.24, 0
-72225.42, 0
-72241.08, 0
-72225.69, 0
-72194.18, 0
-72151.71, 0
-72111.09, 0
-72085.31, 0
-72065.02, 0
-72064.13, 0
-72068.71, 0
-72073.57, 0
-72082.13, 0
-72091.68, 0
-72123.50, 0
-72165.36, 0
-72206.72, 0
-72236.53, 0
-72226.99, 0
-72184.41, 0
-72108.50, 0
-72020.69, 0
-71951.18, 0
-71911.67, 0
-71921.22, 0
-71958.76, 0
-72005.84, 0
-72049.92, 0
-72068.57, 0
-72070.42, 0
-72054.46, 0
-72034.67, 0
-72027.05, 0
-72025.12, 0
-72039.14, 0
-72048.84, 0
-72046.15, 0
-72038.30, 0
-72029.02, 0
-72041.28, 0
-72071.52, 0
-72116.27, 0
-72167.68, 0
-72198.85, 0
-72218.31, 0
-72219.36, 0
-72218.30, 0
-72233.21, 0
-72267.22, 0
-72336.32, 0
-72410.85, 0
-72466.31, 0
-72482.68, 0
-72439.94, 0
-72365.11, 0
-72278.47, 0
-72215.13, 0
-72196.62, 0
-72210.45, 0
-72243.74, 0
-72257.08, 0
-72236.48, 0
-72187.75, 0
-72124.31, 0
-72090.71, 0
-72099.28, 0
-72160.96, 0
-72259.63, 0
-72344.66, 0
-72383.38, 0
-72337.20, 0
-72218.56, 0
-72063.10, 0
-71912.89, 0
-71824.84, 0
-71809.54, 0
-71859.59, 0
-71943.95, 0
-72012.53, 0
-72044.29, 0
-72016.84, 0
-71951.12, 0
-71880.58, 0
-71831.75, 0
-71837.85, 0
-71888.21, 0
-71965.65, 0
-72041.61, 0
-72087.67, 0
-72109.82, 0
-72104.10, 0
-72089.10, 0
-72083.62, 0
-72085.05, 0
-72097.85, 0
-72098.03, 0
-72075.97, 0
-72027.31, 0
-71945.20, 0
-71863.80, 0
-71792.85, 0
-71757.11, 0
-71761.80, 0
-71781.36, 0
-71807.63, 0
-71812.20, 0
-71789.94, 0
-71743.90, 0
-71685.57, 0
-71655.05, 0
-71654.54, 0
-71689.54, 0
-71751.26, 0
-71812.18, 0
-71868.21, 0
-71902.58, 0
-71925.33, 0
-71948.04, 0
-71974.94, 0
-72026.52, 0
-72084.35, 0
-72138.07, 0
-72168.95, 0
-72156.29, 0
-72119.20, 0
-72066.57, 0
-72028.97, 0
-72025.76, 0
-72056.12, 0
-72119.31, 0
-72184.79, 0
-72240.10, 0
-72272.06, 0
-72269.76, 0
-72259.54, 0
-72250.91, 0
-72262.80, 0
-72303.35, 0
-72353.65, 0
-72402.12, 0
-72421.01, 0
-72406.71, 0
-72363.89, 0
-72304.79, 0
-72269.34, 0
-72263.10, 0
-72291.47, 0
-72336.61, 0
-72362.01, 0
-72354.45, 0
-72285.07, 0
-72168.02, 0
-72033.37, 0
-71904.94, 0
-71828.13, 0
-71807.19, 0
-71838.18, 0
-71895.42, 0
-71937.65, 0
-71958.03, 0
-71940.27, 0
-71898.58, 0
-71853.21, 0
-71819.11, 0
-71822.39, 0
-71856.48, 0
-71924.84, 0
-72011.00, 0
-72085.93, 0
-72142.09, 0
-72157.58, 0
-72135.41, 0
-72082.44, 0
-72004.18, 0
-71931.20, 0
-71867.82, 0
-71836.42, 0
-71844.12, 0
-71880.82, 0
-71944.07, 0
-71999.51, 0
-72035.08, 0
-72036.30, 0
-71998.68, 0
-71945.87, 0
-71879.16, 0
-71825.34, 0
-71801.26, 0
-71803.16, 0
-71834.63, 0
-71867.34, 0
-71895.29, 0
-71910.36, 0
-71906.15, 0
-71902.29, 0
-71895.16, 0
-71894.38, 0
-71894.05, 0
-71884.52, 0
-71878.22, 0
-71863.44, 0
-71850.71, 0
-71841.13, 0
-71832.15, 0
-71831.04, 0
-71816.30, 0
-71786.15, 0
-71740.14, 0
-71683.46, 0
-71645.55, 0
-71633.64, 0
-71669.71, 0
-71751.92, 0
-71858.74, 0
-71974.17, 0
-72056.78, 0
-72094.43, 0
-72083.42, 0
-72034.74, 0
-71978.19, 0
-71924.63, 0
-71896.34, 0
-71896.66, 0
-71913.57, 0
-71949.51, 0
-71979.50, 0
-72003.84, 0
-72015.12, 0
-72004.85, 0
-71990.57, 0
-71965.16, 0
-71943.57, 0
-71927.94, 0
-71920.12, 0
-71934.22, 0
-71952.61, 0
-71974.58, 0
-71991.30, 0
-71993.30, 0
-71991.78, 0
-71978.54, 0
-71976.86, 0
-71998.19, 0
-72049.25, 0
-72139.37, 0
-72236.95, 0
-72326.74, 0
-72384.31, 0
-72385.39, 0
-72337.32, 0
-72243.43, 0
-72146.25, 0
-72072.97, 0
-72038.28, 0
-72052.33, 0
-72083.14, 0
-72114.66, 0
-72122.58, 0
-72101.02, 0
-72073.50, 0
-72049.32, 0
-72061.13, 0
-72110.88, 0
-72181.15, 0
-72254.14, 0
-72285.61, 0
-72262.93, 0
-72189.56, 0
-72091.63, 0
-72027.66, 0
-72025.93, 0
-72104.01, 0
-72236.78, 0
-72372.54, 0
-72464.53, 0
-72455.11, 0
-72355.64, 0
-72198.72, 0
-72033.35, 0
-71925.65, 0
-71894.56, 0
-71952.36, 0
-72064.64, 0
-72178.89, 0
-72265.40, 0
-72287.47, 0
-72266.58, 0
-72234.68, 0
-72226.03, 0
-72275.93, 0
-72365.83, 0
-72482.49, 0
-72586.49, 0
-72650.02, 0
-72676.03, 0
-72662.88, 0
-72646.90, 0
-72647.35, 0
-72674.43, 0
-72729.87, 0
-72780.28, 0
-72808.60, 0
-72795.76, 0
-72743.07, 0
-72686.58, 0
-72647.60, 0
-72665.21, 0
-72737.88, 0
-72842.45, 0
-72956.68, 0
-73034.32, 0
-73067.67, 0
-73054.95, 0
-73011.77, 0
-72975.81, 0
-72961.23, 0
-72995.78, 0
-73069.90, 0
-73161.06, 0
-73261.02, 0
-73340.30, 0
-73410.72, 0
-73470.50, 0
-73530.74, 0
-73612.47, 0
-73699.62, 0
-73793.98, 0
-73877.41, 0
-73931.96, 0
-73959.77, 0
-73948.35, 0
-73915.71, 0
-73861.79, 0
-73783.18, 81
-73684.12, 81
-73543.80, 81
-73369.45, 81
-73155.44, 81
-72904.22, 81
-72634.90, 81
-72345.99, 81
-72057.66, 81
-71769.30, 81
-71493.81, 81
-71258.11, 81
-71067.67, 81
-70958.50, 81
-70945.04, 81
-71031.14, 81
-71212.13, 81
-71446.73, 81
-71712.30, 81
-71967.69, 81
-72193.03, 81
-72400.33, 81
-72589.84, 81
-72791.73, 81
-73010.98, 81
-73247.39, 81
-73498.42, 81
-73728.29, 81
-73928.80, 81
-74081.91, 81
-74182.82, 81
-74245.05, 81
-74256.84, 81
-74228.47, 81
-74139.81, 81
-73977.91, 81
-73749.08, 81
-73441.72, 81
-73082.24, 81
-72681.48, 81
-72255.14, 81
-71827.34, 81
-71393.36, 81
-70972.12, 81
-70559.92, 81
-70165.31, 81
-69816.00, 81
-69513.58, 81
-69284.32, 81
-69121.70, 81
-69012.31, 81
-68943.91, 81
-68877.02, 81
-68806.83, 81
-68723.41, 81
-68633.85, 81
-68557.63, 81
-68491.81, 81
-68450.21, 81
-68415.16, 81
-68379.15, 81
-68340.61, 81
-68281.50, 81
-68217.67, 81
-68152.50, 81
-68092.60, 81
-68051.93, 81
-68013.36, 81
-67979.28, 81
-67934.18, 81
-67875.88, 81
-67820.69, 81
-67769.51, 81
-67747.35, 81
-67743.01, 81
-67746.05, 81
-67751.31, 81
-67730.55, 81
-67687.88, 81
-67615.24, 81
-67526.23, 81
-67449.18, 81
-67384.86, 81
-67351.31, 81
-67328.27, 81
-67296.70, 81
-67248.34, 81
-67163.86, 81
-67063.99, 81
-66956.79, 81
-66861.31, 81
-66797.94, 81
-66759.35, 81
-66751.36, 0
-66751.95, 0
-66758.11, 0
-66782.73, 0
-66827.62, 0
-66926.73, 0
-67089.80, 0
-67321.07, 0
-67614.12, 0
-67933.50, 0
-68265.08, 0
-68581.07, 0
-68884.28, 0
-69196.35, 0
-69523.22, 0
-69894.93, 0
-70308.89, 0
-70758.85, 0
-71230.52, 0
-71680.47, 0
-72099.43, 0
-72468.57, 0
-72793.05, 0
-73090.10, 0
-73358.63, 0
-73615.78, 0
-73843.25, 0
-74035.05, 0
-74192.75, 0
-74301.84, 0
-74380.12, 0
-74428.50, 0
-74466.12, 0
-74510.90, 0
-74550.23, 0
-74593.44, 0
-74624.70, 0
-74641.37, 0
-74650.28, 0
-74641.13, 0
-74632.24, 0
-74617.29, 0
-74600.11, 0
-74584.83, 0
-74556.77, 0
-74524.93, 0
-74479.87, 0
-74427.16, 0
-74376.46, 0
-74323.51, 0
-74283.60, 0
-74240.78, 0
-74186.60, 0
-74116.50, 0
-74013.80, 0
-73896.53, 0
-73769.52, 0
-73658.72, 0
-73587.71, 0
-73557.85, 0
-73583.43, 0
-73634.52, 0
-73680.89, 0
-73695.44, 0
-73643.33, 0
-73533.90, 0
-73376.94, 0
-73210.44, 0
-73074.56, 0
-72978.21, 0
-72942.99, 0
-72942.59, 0
-72951.12, 0
-72937.11, 0
-72864.71, 0
-72751.59, 0
-72611.68, 0
-72486.96, 0
-72422.70, 0
-72422.61, 0
-72491.16, 0
-72581.04, 0
-72651.39, 0
-72664.48, 0
-72589.25, 0
-72447.01, 0
-72258.82, 0
-72073.39, 0
-71936.95, 0
-71859.11, 0
-71847.07, 0
-71861.58, 0
-71875.62, 0
-71872.04, 0
-71833.16, 0
-71787.30, 0
-71748.12, 0
-71743.35, 0
-71788.07, 0
-71864.59, 0
-71962.20, 0
-72040.21, 0
-72083.31, 0
-72087.27, 0
-72042.63, 0
-71980.42, 0
-71910.53, 0
-71855.65, 0
-71825.13, 0
-71800.30, 0
-71791.73, 0
-71784.91, 0
-71784.49, 0
-71797.71, 0
-71815.80, 0
-71851.45, 0
-71890.72, 0
-71933.45, 0
-71972.99, 0
-71992.03, 0
-72005.53, 0
-72005.34, 0
-72003.83, 0
-72010.34, 0
-72015.20, 0
-72025.14, 0
-72024.35, 0
-72015.45, 0
-72004.38, 0
-71981.67, 0
-71965.84, 0
-71953.28, 0
-71953.48, 0
-71966.73, 0
-71977.63, 0
-71999.16, 0
-72016.05, 0
-72037.80, 0
-72067.44, 0
-72088.16, 0
-72105.30, 0
-72101.02, 0
-72078.37, 0
-72040.23, 0
-71985.41, 0
-71941.14, 0
-71907.69, 0
-71897.38, 0
-71910.66, 0
-71924.05, 0
-71935.58, 0
-71920.63, 0
-71891.29, 0
-71872.32, 0
-71873.06, 0
-71916.41, 0
-71986.91, 0
-72069.35, 0
-72134.09, 0
-72142.20, 0
-72096.30, 0
-71994.07, 0
-71868.54, 0
-71756.07, 0
-71679.53, 0
-71667.17, 0
-71700.05, 0
-71759.80, 0
-71814.96, 0
-71830.00, 0
-71813.43, 0
-71761.59, 0
-71702.13, 0
-71660.13, 0
-71635.02, 0
-71641.59, 0
-71661.01, 0
-71690.07, 0
-71719.43, 0
-71732.16, 0
-71743.40, 0
-71750.81, 0
-71766.96, 0
-71801.22, 0
-71842.48, 0
-71890.75, 0
-71919.39, 0
-71928.97, 0
-71924.23, 0
-71903.98, 0
-71890.59, 0
-71879.41, 0
-71885.33, 0
-71906.62, 0
-71927.52, 0
-71953.42, 0
-71964.75, 0
-71967.08, 0
-71970.24, 0
-71972.14, 0
-71994.12, 0
-72024.96, 0
-72067.46, 0
-72112.75, 0
-72144.59, 0
-72169.42, 0
-72178.24, 0
-72184.69, 0
-72195.70, 0
-72206.49, 0
-72231.54, 0
-72248.10, 0
-72251.77, 0
-72236.22, 0
-72194.17, 0
-72147.93, 0
-72107.13, 0
-72101.92, 0
-72140.45, 0
-72203.48, 0
-72282.18, 0
-72339.84, 0
-72366.67, 0
-72354.36, 0
-72298.17, 0
-72232.03, 0
-72166.47, 0
-72126.78, 0
-72118.23, 0
-72119.52, 0
-72124.05, 0
-72100.86, 0
-72048.43, 0
-71974.29, 0
-71895.25, 0
-71848.67, 0
-71836.64, 0
-71867.65, 0
-71925.30, 0
-71982.04, 0
-72033.50, 0
-72051.10, 0
-72044.44, 0
-72020.57, 0
-71978.97, 0
-71940.58, 0
-71895.47, 0
-71851.78, 0
-71807.05, 0
-71754.93, 0
-71713.47, 0
-71683.09, 0
-71687.85, 0
-71732.29, 0
-71798.29, 0
-71878.60, 0
-71943.22, 0
-71979.92, 0
-71979.54, 0
-71936.54, 0
-71873.42, 0
-71793.26, 0
-71720.49, 0
-71667.70, 0
-71640.06, 0
-71652.53, 0
-71685.55, 0
-71737.74, 0
-71797.26, 0
-71850.51, 0
-71902.50, 0
-71935.05, 0
-71957.35, 0
-71969.97, 0
-71975.72, 0
-71995.05, 0
-72021.85, 0
-72064.07, 0
-72112.14, 0
-72145.30, 0
-72168.43, 0
-72164.34, 0
-72146.22, 0
-72120.72, 0
-72091.58, 0
-72082.58, 0
-72080.74, 0
-72091.43, 0
-72101.56, 0
-72091.33, 0
-72062.59, 0
-72008.82, 0
-71955.98, 0
-71918.70, 0
-71902.57, 0
-71922.39, 0
-71957.96, 0
-72005.55, 0
-72051.18, 0
-72077.20, 0
-72088.40, 0
-72071.90, 0
-72045.11, 0
-72017.83, 0
-71992.47, 0
-71988.60, 0
-71990.62, 0
-72004.94, 0
-72028.05, 0
-72049.72, 0
-72073.22, 0
-72077.53, 0
-72068.26, 0
-72045.98, 0
-72006.49, 0
-71973.81, 0
-71951.17, 0
-71954.40, 0
-71979.68, 0
-72014.99, 0
-72061.32, 0
-72091.58, 0
-72102.12, 0
-72086.18, 0
-72045.93, 0
-72002.72, 0
-71961.81, 0
-71948.52, 0
-71962.74, 0
-71993.22, 0
-72037.93, 0
-72064.58, 0
-72071.84, 0
-72052.93, 0
-72007.76, 0
-71961.57, 0
-71918.34, 0
-71899.70, 0
-71908.57, 0
-71932.38, 0
-71964.83, 0
-71984.77, 0
-71996.67, 0
-71998.95, 0
-71994.38, 0
-72002.29, 0
-72012.42, 0
-72031.85, 0
-72048.28, 0
-72049.72, 0
-72041.05, 0
-72015.59, 0
-71997.20, 0
-71993.67, 0
-72009.64, 0
-72056.28, 0
-72109.49, 0
-72160.43, 0
-72189.44, 0
-72181.17, 0
-72148.87, 0
-72096.79, 0
-72059.44, 0
-72056.79, 0
-72094.64, 0
-72176.60, 0
-72270.22, 0
-72363.34, 0
-72432.14, 0
-72459.44, 0
-72455.42, 0
-72418.78, 0
-72377.46, 0
-72343.75, 0
-72329.28, 0
-72349.80, 0
-72387.70, 0
-72447.63, 0
-72513.81, 0
-72577.32, 0
-72650.49, 0
-72722.52, 0
-72803.56, 0
-72890.91, 0
-72981.96, 0
-73080.17, 0
-73167.21, 0
-73246.85, 0
-73310.64, 0
-73354.11, 0
-73395.89, 0
-73437.51, 0
-73502.22, 0
-73587.94, 81
-73685.86, 81
-73787.15, 81
-73862.10, 81
-73911.85, 81
-73925.66, 81
-73907.12, 81
-73888.77, 81
-73885.58, 81
-73933.08, 81
-74036.33, 81
-74184.83, 81
-74360.83, 81
-74520.97, 81
-74655.85, 81
-74748.35, 81
-74800.47, 81
-74839.99, 81
-74876.48, 81
-74939.09, 81
-75023.07, 81
-75113.27, 81
-75197.19, 81
-75240.25, 81
-75241.18, 81
-75197.40, 81
-75123.67, 81
-75048.90, 81
-74970.88, 81
-74898.15, 81
-74805.73, 81
-74663.74, 81
-74452.45, 81
-74139.09, 81
-73733.43, 81
-73243.36, 81
-72702.79, 81
-72163.41, 81
-71646.40, 81
-71188.19, 81
-70794.31, 81
-70456.97, 81
-70176.24, 81
-69927.23, 81
-69712.70, 81
-69519.03, 81
-69342.49, 81
-69196.71, 81
-69075.55, 81
-68992.87, 81
-68941.70, 81
-68920.57, 81
-68933.18, 81
-68953.96, 81
-68981.10, 81
-69001.77, 81
-69007.35, 81
-69006.42, 81
-68991.85, 81
-68981.39, 81
-68970.48, 81
-68952.58, 81
-68930.88, 81
-68886.83, 81
-68825.29, 81
-68739.06, 81
-68634.47, 81
-68531.22, 81
-68433.08, 81
-68363.71, 81
-68318.61, 81
-68287.98, 81
-68258.98, 81
-68202.76, 81
-68128.26, 81
-68031.15, 81
-67924.06, 81
-67832.14, 81
-67754.53, 81
-67705.92, 81
-67676.76, 81
-67655.42, 81
-67633.84, 81
-67590.31, 81
-67538.17, 81
-67475.50, 81
-67419.68, 81
-67390.51, 81
-67376.50, 0
-67374.45, 0
-67358.48, 0
-67317.02, 0
-67251.44, 0
-67156.90, 0
-67065.22, 0
-66994.94, 0
-66963.63, 0
-66977.29, 0
-67010.19, 0
-67047.96, 0
-67060.87, 0
-67040.90, 0
-67009.40, 0
-66987.78, 0
-67020.48, 0
-67114.21, 0
-67264.82, 0
-67452.08, 0
-67625.67, 0
-67769.62, 0
-67865.06, 0
-67932.10, 0
-68023.55, 0
-68190.52, 0
-68503.28, 0
-68975.50, 0
-69587.25, 0
-70294.34, 0
-71017.66, 0
-71711.71, 0
-72333.62, 0
-72876.88, 0
-73358.46, 0
-73787.78, 0
-74187.06, 0
-74548.29, 0
-74859.87, 0
-75113.85, 0
-75290.65, 0
-75408.76, 0
-75482.86, 0
-75540.91, 0
-75602.15, 0
-75656.97, 0
-75705.89, 0
-75719.26, 0
-75688.03, 0
-75615.74, 0
-75503.73, 0
-75390.19, 0
-75292.22, 0
-75228.87, 0
-75208.48, 0
-75208.45, 0
-75220.28, 0
-75210.08, 0
-75175.75, 0
-75124.77, 0
-75054.78, 0
-74989.06, 0
-74925.70, 0
-74866.12, 0
-74801.97, 0
-74710.17, 0
-74599.29, 0
-74469.38, 0
-74333.28, 0
-74210.31, 0
-74099.38, 0
-74012.68, 0
-73931.06, 0
-73851.25, 0
-73771.45, 0
-73679.61, 0
-73594.71, 0
-73519.19, 0
-73461.48, 0
-73417.59, 0
-73367.09, 0
-73312.44, 0
-73230.84, 0
-73123.47, 0
-73008.38, 0
-72896.54, 0
-72821.49, 0
-72781.68, 0
-72768.82, 0
-72758.50, 0
-72710.42, 0
-72613.03, 0
-72448.44, 0
-72237.33, 0
-72018.07, 0
-71823.01, 0
-71700.96, 0
-71657.06, 0
-71686.10, 0
-71771.25, 0
-71869.95, 0
-71964.10, 0
-72022.34, 0
-72041.40, 0
-72027.95, 0
-71980.75, 0
-71928.45, 0
-71873.00, 0
-71826.70, 0
-71796.90, 0
-71777.26, 0
-71781.00, 0
-71797.09, 0
-71826.40, 0
-71866.82, 0
-71900.98, 0
-71932.28, 0
-71950.33, 0
-71965.45, 0
-71985.30, 0
-72004.28, 0
-72036.66, 0
-72064.44, 0
-72080.50, 0
-72075.62, 0
-72039.14, 0
-71989.13, 0
-71921.87, 0
-71857.81, 0
-71812.16, 0
-71786.53, 0
-71797.79, 0
-71834.29, 0
-71891.80, 0
-71959.54, 0
-72020.10, 0
-72080.39, 0
-72119.11, 0
-72138.98, 0
-72141.05, 0
-72117.73, 0
-72083.24, 0
-72035.84, 0
-71993.86, 0
-71967.53, 0
-71951.19, 0
-71956.65, 0
-71969.46, 0
-71989.54, 0
-72012.69, 0
-72030.77, 0
-72053.69, 0
-72068.85, 0
-72083.23, 0
-72096.29, 0
-72098.91, 0
-72100.53, 0
-72089.73, 0
-72083.40, 0
-72090.53, 0
-72102.77, 0
-72131.85, 0
-72160.22, 0
-72182.46, 0
-72192.20, 0
-72184.14, 0
-72177.24, 0
-72168.38, 0
-72174.55, 0
-72201.52, 0
-72235.33, 0
-72278.94, 0
-72305.51, 0
-72306.84, 0
-72285.22, 0
-72240.92, 0
-72200.51, 0
-72164.91, 0
-72149.15, 0
-72151.91, 0
-72157.75, 0
-72166.19, 0
-72154.93, 0
-72133.98, 0
-72120.39, 0
-72120.43, 0
-72156.54, 0
-72218.82, 0
-72305.65, 0
-72396.85, 0
-72467.51, 0
-72520.41, 0
-72538.13, 0
-72527.89, 0
-72495.00, 0
-72440.67, 0
-72389.44, 0
-72334.90, 0
-72288.28, 0
-72257.53, 0
-72238.91, 0
-72244.72, 0
-72258.04, 0
-72277.61, 0
-72290.79, 0
-72281.90, 0
-72261.99, 0
-72226.36, 0
-72189.71, 0
-72165.56, 0
-72155.20, 0
-72170.61, 0
-72188.50, 0
-72201.37, 0
-72197.01, 0
-72166.54, 0
-72131.75, 0
-72097.58, 0
-72089.95, 0
-72122.73, 0
-72187.02, 0
-72276.48, 0
-72351.43, 0
-72398.51, 0
-72406.00, 0
-72372.24, 0
-72328.19, 0
-72282.33, 0
-72262.18, 0
-72267.93, 0
-72278.50, 0
-72289.41, 0
-72278.85, 0
-72251.01, 0
-72208.89, 0
-72163.88, 0
-72145.73, 0
-72153.51, 0
-72189.16, 0
-72232.26, 0
-72255.58, 0
-72252.47, 0
-72204.66, 0
-72129.23, 0
-72047.01, 0
-71976.16, 0
-71946.63, 0
-71947.92, 0
-71977.50, 0
-72021.57, 0
-72062.59, 0
-72103.96, 0
-72129.89, 0
-72155.71, 0
-72189.18, 0
-72227.62, 0
-72278.66, 0
-72320.72, 0
-72357.79, 0
-72384.90, 0
-72396.74, 0
-72410.06, 0
-72417.49, 0
-72431.67, 0
-72453.55, 0
-72475.07, 0
-72503.54, 0
-72515.89, 0
-72517.23, 0
-72499.65, 0
-72462.75, 0
-72428.21, 0
-72391.72, 0
-72366.23, 0
-72348.06, 0
-72329.71, 0
-72318.76, 0
-72293.88, 0
-72263.16, 0
-72221.64, 0
-72166.97, 0
-72116.15, 0
-72069.90, 0
-72050.74, 0
-72062.37, 0
-72098.42, 0
-72162.86, 0
-72234.24, 0
-72305.98, 0
-72362.34, 0
-72393.69, 0
-72410.55, 0
-72403.47, 0
-72389.53, 0
-72373.57, 0
-72361.31, 0
-72362.16, 0
-72350.68, 0
-72321.34, 0
-72256.23, 0
-72147.34, 0
-72017.94, 0
-71873.02, 0
-71749.48, 0
-71666.41, 0
-71633.36, 0
-71665.12, 0
-71731.99, 0
-71821.97, 0
-71907.04, 0
-71961.00, 0
-71984.49, 0
-71969.24, 0
-71940.26, 0
-71906.87, 0
-71880.24, 0
-71880.41, 0
-71889.19, 0
-71905.96, 0
-71917.79, 0
-71914.25, 0
-71905.09, 0
-71878.89, 0
-71854.73, 0
-71838.06, 0
-71831.39, 0
-71843.37, 0
-71854.00, 0
-71872.30, 0
-71890.12, 0
-71899.78, 0
-71916.79, 0
-71931.71, 0
-71959.12, 0
-71994.86, 0
-72036.02, 0
-72089.50, 0
-72133.14, 0
-72169.73, 0
-72190.55, 0
-72186.92, 0
-72166.13, 0
-72114.17, 0
-72053.35, 0
-71995.04, 0
-71953.93, 0
-71955.02, 0
-71989.25, 0
-72060.00, 0
-72148.64, 0
-72232.09, 0
-72297.07, 0
-72318.26, 0
-72312.92, 0
-72292.67, 0
-72277.59, 0
-72296.25, 0
-72343.12, 0
-72418.48, 0
-72492.08, 0
-72535.48, 0
-72536.25, 0
-72473.14, 0
-72371.21, 0
-72260.32, 0
-72174.83, 0
-72149.74, 0
-72178.46, 0
-72251.93, 0
-72334.75, 0
-72390.28, 0
-72402.67, 0
-72361.30, 0
-72301.61, 0
-72246.00, 0
-72215.81, 0
-72231.27, 0
-72269.89, 0
-72321.19, 0
-72354.01, 0
-72352.99, 0
-72335.49, 0
-72308.16, 0
-72304.62, 0
-72329.87, 0
-72376.94, 0
-72437.46, 0
-72473.03, 0
-72481.36, 0
-72449.77, 0
-72389.76, 0
-72334.96, 0
-72293.23, 0
-72288.29, 0
-72304.12, 0
-72319.75, 0
-72324.96, 0
-72295.06, 0
-72253.16, 0
-72214.77, 0
-72209.06, 0
-72262.59, 0
-72361.32, 0
-72495.69, 0
-72626.31, 0
-72716.70, 0
-72757.20, 0
-72734.20, 0
-72682.59, 0
-72627.82, 0
-72597.30, 0
-72605.88, 0
-72623.86, 0
-72636.56, 0
-72607.24, 0
-72518.07, 0
-72381.10, 0
-72207.07, 0
-72045.68, 0
-71927.40, 0
-71872.74, 0
-71896.39, 0
-71973.10, 0
-72087.45, 0
-72197.62, 0
-72274.87, 0
-72314.54, 0
-72307.81, 0
-72282.08, 0
-72246.91, 0
-72220.07, 0
